% Model,2DPnC_unit_cell.mph
% Version,COMSOL 6.2.0.415
% Date,"May 8 2025, 17:34"
% Table,Eigenfrequencies (Study 1) - 
% k,Eigenfrequency (kHz),Angular frequency (rad/s),Damping ratio (1),Quality factor (1)
0.7000000000000001,72.58024914371445+8.803031364675944E-10i,456035.15501122037+5.531107732917295E-6i,1.2128687168385531E-11,4.122457715813572E10
0.7000000000000001,74.88241588824526-3.878923202047503E-9i,470500.09527513385-2.4371993270782864E-5i,-5.1800187748168E-11,-9.65247466728889E9
0.7000000000000001,76.92241340257667-2.7598310460586443E-8i,483317.7776838638-1.7340529878893742E-4i,-3.587811307498834E-10,-1.3936072918744557E9
0.75,14.906619479386324+7.504392618987633E-15i,93661.05249259715+4.715148944293003E-11i,5.034268587431987E-16,9.931929362057601E14
0.75,21.810564584988803-1.535054709696338E-14i,137039.81894169308-9.645033197680854E-11i,-7.03812459193672E-16,-7.104165228515971E14
0.75,25.04398577031517,157356.0034252589,-8.306107515171689E-17,-6.019666842581978E15
0.75,30.3049401780709+9.000178381013157E-15i,190411.5548618114+5.6549788565577223E-11i,2.969871686968654E-16,1.6835744190360952E15
0.75,31.56462819075768-1.0053677978709781E-14i,198326.40807475522-6.316912175894425E-11i,-3.1851089510547633E-16,-1.5698050135284155E15
0.75,36.058281086767934,226560.86192653186,-5.931256728559942E-17,-8.429916675034833E15
0.75,43.47824886584603,273181.89445578126,-4.4861520976733776E-17,-1.114540900785133E16
0.75,48.11906449624354+6.6026311667771825E-15i,302340.9990380243+4.14855551358204E-11i,1.3721445410254438E-16,3.6439309784837635E15
0.75,56.84433677412765+1.7376181997318583E-14i,357163.5016155671+1.0917777142043055E-10i,3.0568009028521636E-16,1.635696978280373E15
0.75,62.6965467322342,393934.0212388722,7.855072607792832E-17,6.365313536426918E15
0.75,67.53373479300616+4.001370629574493E-12i,424326.9701903792+2.5141353148322388E-8i,5.924995325430865E-14,8.438825223269522E12
0.75,68.25416504004968+6.6413150001682325E-12i,428853.56693345075+4.1728612829408426E-8i,9.730270667396326E-14,5.138603201197408E12
0.75,72.80219811511117+7.788254692421711E-10i,457429.7015272439+4.893504745199656E-6i,1.0697829040968399E-11,4.673845488511738E10
0.75,74.9243593714068-5.4176879950201195E-9i,470763.6339522663-3.4040337609193646E-5i,-7.23087663407858E-11,-6.91479090714309E9
0.75,76.8652513116691-2.2782392402307716E-8i,482958.6176741457-1.4314599320457968E-4i,-2.9639391029804733E-10,-1.6869442408489795E9
0.8,15.799504155098715+2.0933747327489675E-15i,99271.21236803907+1.3153061363229304E-11i,1.3249622976765423E-16,3.7736922845035015E15
0.8,21.48040296122014-1.9716110730972314E-14i,134965.35227823525-1.23879977259571E-10i,-9.17865031050255E-16,-5.4474240011941794E14
0.8,26.15693871000236-9.527944134136052E-15i,164348.8929834838-5.986583859123157E-11i,-3.642606743767223E-16,-1.3726433710022035E15
0.8,30.064271165597795+7.492646795936946E-15i,188899.38685874696+4.707768826011722E-11i,2.4922096912532834E-16,2.0062517281543828E15
0.8,31.288249477684662-1.6003786454240184E-14i,196589.86940555763-1.005547559085216E-10i,-5.114951050762482E-16,-9.775264612267705E14
0.8,36.005035203211555,226226.30817330262,-9.92642736451033E-17,-5.037058970356602E15
0.8,44.12758436586265,277261.78972891584,-1.0283120609250196E-17,-4.8623372125989096E16
0.8,47.93811997299444,301204.0910681309,1.1035813113970301E-16,4.530703762707317E15
0.8,55.49796349252902+1.0062379903229422E-14i,348703.9887946474+6.322379756323026E-11i,1.813107953877261E-16,2.7576956955639035E15
0.8,62.99946675108402,395837.32385056,-6.808270001495467E-17,-7.344009563224913E15
0.8,67.51083268694552+2.1448463131981206E-12i,424183.0720140754+1.3476466841244737E-8i,3.177040228705202E-14,1.5737918440012143E13
0.8,68.30649682035973+3.4133978107677266E-12i,429182.37720659334+2.1447010972174743E-8i,4.997178847781745E-14,1.000564548979372E13
0.8,73.00630516612861+3.52822687973491E-10i,458712.1439512884+2.2168503291146464E-6i,4.832770089797444E-12,1.0346033242002548E11
0.8,74.93030052093404-2.77638151286366E-9i,470800.9632956836-1.744451952874998E-5i,-3.705285436681246E-11,-1.3494237044470198E10
0.8,76.8297221628355-4.3816134262116976E-10i,482735.3814482178-2.7530489101314145E-6i,-5.7030187053457764E-12,-8.767286692069244E10
0.8500000000000001,16.65646858120904+6.4701720836340625E-15i,104655.67865895104+4.065329017081307E-11i,3.8844801057850724E-16,1.2871735377286675E15
0.8500000000000001,21.060430783929608-1.726788289436024E-14i,132326.58926445918-1.0849730808794196E-10i,-8.199206878302169E-16,-6.098150801916786E14
0.8500000000000001,27.14761058154116-3.0766408993860837E-15i,170573.46793097246-1.933110489449043E-11i,-1.1333008075038566E-16,-4.411891323904298E15
0.8500000000000001,29.874541869665173+4.6466376083492326E-15i,187707.28253420157+2.919568514856799E-11i,1.5553837205675987E-16,3.214640820707172E15
0.8500000000000001,30.961746354124443,194538.38977685582,-7.257614279712084E-17,-6.889316250902155E15
0.8500000000000001,35.97356147871313,226028.55292997186,-4.479221235752327E-17,-1.1162654704552014E16
0.8500000000000001,44.81520157028224,281582.2160446889,-3.2496167805172337E-17,-1.538642965526588E16
0.8500000000000001,47.78896288657672,300266.90945428936,-5.669280127510259E-17,-8.819461885006231E15
0.8500000000000001,54.25314036821129,340882.53442989686,7.00478684668058E-17,7.137975943364206E15
0.8500000000000001,63.23479660345289,397315.9449213048,-6.117643860081667E-17,-8.173081196546236E15
0.8500000000000001,67.49339111498176+4.113247449801261E-13i,424073.4833853786+2.5844295941385186E-9i,6.094296614603245E-15,8.204392264103005E13
0.8500000000000001,68.36728526891449+3.3494700802136535E-12i,429564.32229339884+2.1045341194836057E-8i,4.899229312731837E-14,1.020568681487573E13
0.8500000000000001,73.18284251411265-1.22710976755704E-10i,459821.36082231015-7.710158061810951E-7i,-1.6767724857372175E-12,-2.9819191586995044E11
0.8500000000000001,74.9121485413088-7.980575127182963E-11i,470686.91104400606-5.014343238195885E-7i,-1.0653245545056336E-12,-4.693405384165075E11
0.8500000000000001,76.81182638270921+6.696993613871634E-9i,482622.9389454679+4.207845187695377E-5i,8.718701180862907E-11,5.734799136108413E9
0.9,17.460496304198017+1.2707224932355499E-14i,109707.53383460044+7.984184899000218E-11i,7.277699734858229E-16,6.870302681012438E14
0.9,20.56653539275445-8.483805202793593E-15i,129223.3529993437-5.3305320199166436E-11i,-4.125053170492888E-16,-1.2121055883026518E15
0.9,28.010218234166377,175993.3916598079,1.3385519299121836E-17,3.7353799193491336E16
0.9,29.73940569621356,186858.19691470193,9.651196544251296E-17,5.180704772796523E15
0.9,30.580524142777808-5.323567205426982E-15i,192143.09997975212-3.34489592469219E-11i,-1.7408358275913487E-16,-2.8721835343417125E15
0.9,35.95659413075316,225921.943938568,6.153781820473712E-17,8.125084941043791E15
0.9,45.48207923095258-9.053794668879237E-15i,285772.3319638991-5.688666963772288E-11i,-1.9906290173993904E-16,-2.5117688711943575E15
0.9,47.67762923887285,299567.37951484177,2.3295278777307428E-17,2.146357658046418E16
0.9,53.18044717611634+8.252677396752968E-15i,334142.6043262143+5.185310136417133E-11i,1.5518254988384708E-16,3.2220117556661235E15
0.9,63.40172957009763,398364.8156846109,3.971581929553106E-17,1.258944191178404E16
0.9,67.48112910036423+2.0149082075456317E-12i,423996.4388752973+1.2660041644966268E-8i,2.985883956607887E-14,1.674545987942629E13
0.9,68.42382569239552+2.5916650123427714E-12i,429919.5762514766+1.6283911526683502E-8i,3.7876645833774294E-14,1.3200746502061016E13
0.9,73.3207593231718+3.3749248298683744E-10i,460687.91769060364+2.1205278103864534E-6i,4.60295946335322E-12,1.0862576652711903E11
0.9,74.88462694373017-3.5143080743167056E-10i,470513.98774646997-2.208104885744931E-6i,-4.692963319370514E-12,-1.0654249052751321E11
0.9,76.80532158171307+9.25944109475244E-9i,482582.0680754227+5.8178784239243394E-5i,1.2055728566804233E-10,4.147405917687656E9
0.9500000000000001,18.162375792756634+1.2457716661844427E-14i,114117.57272452266+7.827414229070723E-11i,6.859078792331072E-16,7.289608636061081E14
0.9500000000000001,20.049387148993933-1.2404368732765327E-14i,125974.0147525139-7.793894736654897E-11i,-6.186906682276206E-16,-8.081583021647361E14
0.9500000000000001,28.72613586662458+5.403974904389446E-15i,180491.6348092201+3.395417571962698E-11i,1.8812049519921844E-16,2.657870953776212E15
0.9500000000000001,29.659059640080837,186353.36775531896,8.156009930060917E-17,6.130448642014656E15
0.9500000000000001,30.156102677739486,189476.38126657173,-6.133599227055989E-17,-8.151820513385425E15
0.9500000000000001,35.94867621442814,225872.19420305116,2.7284868123094887E-17,1.832517561544606E16
0.9500000000000001,46.01013765809175,289090.22091463226,-5.18330155294363E-17,-9.64636139520084E15
0.9500000000000001,47.60882348873346,299135.0602365164,3.169010999377425E-17,1.5777793137929422E16
0.9500000000000001,52.40590303346971,329275.999949375,7.597387401684385E-17,6.581209744406967E15
0.9500000000000001,63.5010822556704,398989.06701883057,3.091425852472318E-17,1.6173766535598226E16
0.9500000000000001,67.47385015467955+2.333043785569297E-12i,423950.70391071955+1.4658946434495649E-8i,3.457700694744618E-14,1.4460476604003154E13
0.9500000000000001,68.46381955485721+2.0806670346700675E-12i,430170.8651004733+1.3073216541371887E-8i,3.039075307510291E-14,1.6452372824206723E13
0.9500000000000001,73.40913751181503+4.287365829943778E-10i,461243.214226962+2.693831398920656E-6i,5.840370797509692E-12,8.561100268037738E10
0.9500000000000001,74.86158445536033+8.628017156176871E-10i,470369.2075221037+5.421143062578392E-6i,1.1525293271506596E-11,4.338284399548642E10
0.9500000000000001,76.80417454982899+1.143914607029199E-8i,482574.8610615418+7.187427451553973E-5i,1.4893911870468062E-10,3.35707639704388E9
1,18.52612480990585,116403.07520457562,-9.956798405772148E-18,-5.0216945209028272E16
1,19.746931087329806,124073.62726979844,2.6782824290530845E-18,1.86686808895198048E17
1,29.1159335290285,182940.80575440935,1.4384417883606213E-17,3.4759835541891852E16
1,29.63246375389042,186186.26087397593,3.3777961824018096E-17,1.4802550923734864E16
1,29.86389703739952,187640.39908051264,-7.776385623048188E-18,-6.4297222930671744E16
1,35.946420031632,225858.01818845613,-1.3111046978016964E-18,-3.8135779761779526E17
1,46.22123157728867,290416.5631261653,-9.898152127920961E-18,-5.051447922179204E16
1,47.58554452688612,298988.7942054708,-2.872889885394329E-17,-1.7404078121545222E16
1,52.11216515625901,327430.3904351226,1.592253391441819E-17,3.1402037055624636E16
1,63.53402730872977,399196.0668921575,6.7911437812741216E-18,7.362530025924328E16
1,67.47143688786959+2.039619538647363E-12i,423935.5409081569+1.2815307517465516E-8i,3.022937753700126E-14,1.6540201642855256E13
1,68.47825638302774+3.500177164303973E-12i,430261.5743671166+2.1992261731280234E-8i,5.1113701621227154E-14,9.78211290008301E12
1,73.43964898909203+1.1343710207422075E-10i,461434.9234926892+7.127463330417747E-7i,1.5446302322478355E-12,3.2370206769316626E11
1,74.85274238855472+2.288170617748841E-9i,470313.6511778656+1.4377000005759556E-5i,3.056896173384172E-11,1.6356460005197668E10
1,76.80427020898223+1.7349647362388755E-9i,482575.46210572793+1.0901104939210809E-5i,2.25894306594944E-11,2.213424532635791E10
1.05,18.57503250538154,116710.37131819651,-5.046167423912941E-17,-9.908509924394974E15
1.05,19.73306576484093+3.2206965812469574E-15i,123986.50887925703+2.0236233438174408E-11i,1.6321318844360118E-16,3.063477925822009E15
1.05,29.152063225206255,183167.81533058628,-3.7378918069769864E-17,-1.3376524143013496E16
1.05,29.612370510731676+3.844859243554776E-15i,186060.01130378732+2.4157963107276986E-11i,1.2983963043962925E-16,3.8509043680040505E15
1.05,29.873578235864386,187701.22784446296,2.4455844946673718E-17,2.0445010225173424E16
1.05,35.97145736644666,226015.33240269453,-4.59417191322593E-18,-1.08833541592245424E17
1.05,45.98971798418562+8.326922857642755E-15i,288961.92031956784+5.231959935315882E-11i,1.8106053315017317E-16,2.761507388168882E15
1.05,47.849101454962344-7.238922072317393E-15i,300644.77122356475-4.548348880460265E-11i,-1.5128647878855117E-16,-3.304988020104796E15
1.05,52.08609832237257,327266.6076874426,4.99693078694661E-17,1.0006142196448684E16
1.05,63.52758107420555,399155.56400610827,-2.762377472106538E-17,-1.8100350334044292E16
1.05,67.46291391490686+2.3968801120743807E-12i,423881.9894896641+1.5060041903256708E-8i,3.552885538116012E-14,1.4073068063575584E13
1.05,68.47990618010118-7.75319828268149E-13i,430271.9403478483-4.871478153339434E-9i,-1.1321858797952626E-14,-4.416235963748434E13
1.05,73.46479165931802+9.478320133737365E-10i,461592.89954883646+5.955404180104306E-6i,1.2901853962496288E-11,3.875412025693543E10
1.05,74.80981590794184+1.4919371990369304E-9i,470043.93614558986+9.374117888223508E-6i,1.9943067375982486E-11,2.5071368941076336E10
1.05,76.77722443150118+2.9615202837590226E-8i,482405.52847403777+1.860778073382901E-4i,3.857290108736896E-10,1.296246810338384E9
1.1,18.719231312360055,117616.39914351674,3.2219271936063835E-17,1.5518662277415944E16
1.1,19.693339781540832+2.1192452548023844E-14i,123736.90316467259+1.3315610647284402E-10i,1.076122830515938E-15,4.646309750349588E14
1.1,29.24531114681511,183753.70930156406,-5.047957208313008E-17,-9.904996801014812E15
1.1,29.565248191030324+1.6513134749361852E-14i,185763.93303699957+1.0375508563266704E-10i,5.585319170218128E-16,8.95203988817837E14
1.1,29.903322420228196,187888.11606663172,9.561065953816457E-17,5.229542421474634E15
1.1,36.04615285132946,226484.65797582283,-5.545895513295039E-17,-9.015676526926306E15
1.1,45.53628900922439+1.0166450290658485E-14i,286112.94204624195+6.387769109243703E-11i,2.232604042151754E-16,2.2395372872213685E15
1.1,48.398266660933615-1.0446392749147327E-14i,304095.2779769377-6.563662143446984E-11i,-2.1584229084756673E-16,-2.316506176971188E15
1.1,52.00839510210128,326778.38395551353,1.9847797383610424E-17,2.5191712225603504E16
1.1,63.50818062539128+8.090494547776444E-15i,399033.66739116574+5.0834076470405505E-11i,1.273929510829314E-16,3.9248639406626625E15
1.1,67.43729839115855+2.64629797683815E-12i,423721.04240721295+1.662718056648853E-8i,3.9240865811212516E-14,1.2741818756127756E13
1.1,68.48620042081988-7.499884471411311E-12i,430311.48822865187-4.7123163916315895E-8i,-1.0950942562629506E-13,-4.565817025707617E12
1.1,73.53840951306007-9.776114824476019E-10i,462055.45416581456-6.142514102644826E-6i,-1.3293889396315847E-11,-3.7611265228260864E10
1.1,74.6813339011034+4.0625704277475256E-9i,469236.6598879856+2.552588282100554E-5i,5.4398739491281394E-11,9.19138944534066E9
1.1,76.70736361642791+6.39101260757993E-8i,481966.5800272219+4.015591651394571E-4i,8.331680696964024E-10,6.001190134208992E8
1.1500000000000001,18.951347566378217-4.094645275029246E-15i,119074.8285803212-2.572741503017607E-11i,-2.160609033572683E-16,-2.314162313638128E15
1.1500000000000001,19.632999428051527-1.0424227806943037E-14i,123357.77354219857-6.549735499527737E-11i,-5.309544191219684E-16,-9.417004209642755E14
1.1500000000000001,29.286838770891343,184014.63505900194,-6.496213706514207E-17,-7.69679112463026E15
1.1500000000000001,29.59436032226786-9.201422228792318E-15i,185946.84995225194-5.781424095310353E-11i,-3.109180981982177E-16,-1.6081405453639372E15
1.1500000000000001,29.95515748838315,188213.80540525957,4.9801771117351916E-17,1.0039803580917028E16
1.1500000000000001,36.169310966673635,227258.48323661325,2.251604691475894E-17,2.2206384712773772E16
1.1500000000000001,45.052566363048285+8.436327897581857E-15i,283073.6230230382+5.3007011492635575E-11i,1.8725521271306E-16,2.6701526369050865E15
1.1500000000000001,49.04019256435912-1.8622584239554555E-14i,308128.6173816388-1.170091476756833E-10i,-3.7974125438261162E-16,-1.316686017727799E15
1.1500000000000001,51.88048782153478,325974.71880957676,9.490975661566167E-17,5.268162282037627E15
1.1500000000000001,63.47585893134825-1.1959045204358807E-14i,398830.5841980514-7.514089711592375E-11i,-1.8840304653920487E-16,-2.653884898278196E15
1.1500000000000001,67.39449986937055+2.2249961131722386E-12i,423452.13136394555+1.3980062886815496E-8i,3.3014505894173936E-14,1.514485788770308E13
1.1500000000000001,68.50063665584729-5.282086603690531E-12i,430402.193768467-3.3188328939558463E-8i,-7.711003665890231E-14,-6.484240206132431E12
1.1500000000000001,73.65543858202405-3.9409018664401275E-9i,462790.7694924419-2.4761416704253215E-5i,-5.3504560454846345E-11,-9.34499780484994E9
1.1500000000000001,74.47075981213767+7.759192146639543E-9i,467913.5838661234+4.875244209134881E-5i,1.0419112368684207E-10,4.798873285048784E9
1.1500000000000001,76.61876162142093+7.828838005380788E-8i,481409.8772740071+4.91900399276977E-4i,1.021791247953558E-9,4.893367417282142E8
1.2000000000000002,19.259724846664263-1.4831049591555994E-14i,121012.4201768825-9.318623288371642E-11i,-7.700551129173942E-16,-6.493041752631494E14
1.2000000000000002,19.55972641010801-2.1165598907108243E-14i,122897.38559244314-1.329873800707988E-10i,-1.0821009692738013E-15,-4.620640903182541E14
1.2000000000000002,29.159765488700184-1.029288648766877E-14i,183216.21007940336-6.467211314778771E-11i,-3.5298248511831845E-16,-1.416500877748656E15
1.2000000000000002,29.808395168017583-1.2892312340566373E-14i,187291.67055029105-8.100478747381669E-11i,-4.325060865537291E-16,-1.1560530950768165E15
1.2000000000000002,30.0322189690155,188697.99696811824,4.241899235733841E-17,1.1787172966957592E16
1.2000000000000002,36.33910683930695,228325.34216876264,8.54987971842999E-18,5.8480354866537792E16
1.2000000000000002,44.59020867498535+9.954647780640712E-15i,280168.5439907397+6.254689667346959E-11i,2.2324739166841277E-16,2.2396678243956608E15
1.2000000000000002,49.7210342661315-1.7388083413620255E-14i,312406.47195873014-1.0925255022447186E-10i,-3.4971282617635545E-16,-1.4297445291522045E15
1.2000000000000002,51.70457932715689,324869.45314229355,-4.631313811481113E-18,-1.07960725693104784E17
1.2000000000000002,63.431306643673665-1.4004740528436872E-14i,398550.65391873324-8.799437991913703E-11i,-2.2078593788251464E-16,-2.2646369818446575E15
1.2000000000000002,67.33454081325682+7.238749404580827E-13i,423075.39750353945+4.548240390121723E-9i,1.0750425141617156E-14,4.650978853518963E13
1.2000000000000002,68.5275065109562-1.0556655012484754E-12i,430571.02204729343-6.632941966740794E-9i,-1.5404989251720334E-14,-3.2457017128016695E13
1.2000000000000002,73.80848253881993+1.7854816029794785E-9i,463752.3730331344+1.1218511774080115E-5i,2.4190737183092688E-11,2.0669068338663876E10
1.2000000000000002,74.18897678755832+2.489695507626777E-8i,466143.0889062738+1.5643218232871587E-4i,3.35588333392988E-10,1.4899206862906017E9
1.2000000000000002,76.5313913634827+3.0921050189278504E-8i,480860.91375304514+1.9428268823183726E-4i,4.0403094257649457E-10,1.2375289793685436E9
1.25,19.482464091105197+4.6177478837770275E-15i,122411.93212488607+2.9014165655607445E-11i,2.370207311653807E-16,2.109520114724168E15
1.25,19.629281925648698,123334.41578572172,-4.453325529980763E-17,-1.1227564583677758E16
1.25,28.948965434706146+3.995217833027438E-15i,181891.71427739534+2.5102693987459868E-11i,1.3800900215375843E-16,3.622952069771076E15
1.25,30.11288274289373,189204.8224069716,-1.0010607681906227E-16,-4.994701779230945E15
1.25,30.13838593154436+4.564376254604839E-15i,189365.06366718747+2.8678821819372515E-11i,1.5144726943812647E-16,3.301479134321891E15
1.25,36.55329912420633,229671.15198615365,1.3829468796751892E-17,3.6154678632156448E16
1.25,44.16655317180317+1.541384567590438E-14i,277506.63795783964+9.684804867797599E-11i,3.48993629091819E-16,1.4326909098631475E15
1.25,50.420110582631445-1.2000719526626489E-14i,316798.8979991599-7.540274460528272E-11i,-2.380145419744569E-16,-2.1007119810925618E15
1.25,51.483410580558505,323479.80892325926,-3.106334537217254E-17,-1.6096141417141592E16
1.25,63.37654229106011,398206.5593430346,-1.3511032642752686E-17,-3.7006793871392192E16
1.25,67.25784364253272+2.0756992236086803E-12i,422593.4949673436+1.3042002863902134E-8i,3.0861816424575985E-14,1.620124989149499E13
1.25,68.57030130976008-2.4494283211006778E-14i,430839.90969836165-1.539021203812934E-10i,-3.572141691540203E-16,-1.39972051272248E15
1.25,73.85442791181511-4.955049857324225E-9i,464041.05632567056-3.113349645988187E-5i,-6.709211617265164E-11,-7.452440443424439E9
1.25,73.98891184856829-1.545834575532896E-9i,464886.04382112983-9.712765092318484E-6i,-2.0892786998905005E-11,-2.3931704277950333E10
1.25,76.45362223072425-2.5918133971758795E-11i,480372.27588074515-1.6284843856086695E-7i,-3.3900465688260266E-13,-1.474905992731392E12
1.3,19.41034162725257+6.154999255086807E-15i,121958.77331968966+3.867300088526272E-11i,3.1709896576189286E-16,1.576794799057926E15
1.3,20.0425741635428+6.614634569085821E-15i,125931.2075024293+4.1560974736842205E-11i,3.300291926132803E-16,1.515017492970348E15
1.3,28.685122666944462+4.962757239017022E-15i,180233.94127558955+3.118192336729088E-11i,1.7300805356973062E-16,2.8900388720833495E15
1.3,30.277762374441842+5.2920576217382304E-15i,190240.79168536788+3.325097869365339E-11i,1.7478364339781523E-16,2.8606795823678885E15
1.3,30.4672519851627-4.519385242239174E-15i,191431.39002331236-2.8396134951521434E-11i,-1.483358343062931E-16,-3.3707296846935095E15
1.3,36.80946546571955,231280.69257934345,5.294743671742594E-17,9.443327779368044E15
1.3,43.789540058248974+1.4260434832487994E-14i,275137.7947021419+8.960095461348054E-11i,3.2565847491247276E-16,1.5353508000502215E15
1.3,51.124713754253804-1.4181249375056426E-14i,321226.0502944896-8.910341771080422E-11i,-2.773854039207502E-16,-1.8025461791884745E15
1.3,51.22002922370205-6.318153903287168E-15i,321824.93505167373-3.9698131773633285E-11i,-1.2335318817747657E-16,-4.0534015163079225E15
1.3,63.31541038899845,397822.45627420075,7.654482027485201E-17,6.532120634742279E15
1.3,67.16567409165484+2.1338859105153166E-12i,422014.3765994982+1.340760060014737E-8i,3.177048305364134E-14,1.5737878431240695E13
1.3,68.63044682441655+1.815848139401618E-12i,431217.81511234393+1.1409310349557636E-8i,2.6458346454413533E-14,1.889762842366117E13
1.3,73.48896236547029+1.6244350928233321E-9i,461744.7685745965+1.0206626707694466E-5i,2.2104477196790484E-11,2.2619851876551E10
1.3,74.1876972664459+1.8513277803538382E-8i,466135.04943802+1.1632235508292633E-4i,2.4954646775256757E-10,2.003634852069973E9
1.3,76.38445025464631+3.675240160101021E-8i,479937.6555369837+2.3092214974303085E-4i,4.811503058343297E-10,1.0391763113046024E9
1.35,19.351867583104127-1.460024047391452E-14i,121591.37006464477-9.173601642698841E-11i,-7.544615738618326E-16,-6.627242755925525E14
1.35,20.480997608284262,128685.90324875193,5.3457901097738815E-18,9.3531543463675056E16
1.35,28.376609921796174-1.2783437252309105E-14i,178295.49852819619-8.032070511896075E-11i,-4.504920526990118E-16,-1.1098974932063141E15
1.35,30.45399841099372+4.073507301085647E-15i,191348.1153608262+2.559460122287011E-11i,1.3375935882413174E-16,3.7380561958091125E15
1.35,30.853766818237677-1.511073674942125E-14i,193859.93434349602-9.494355912462221E-11i,-4.897533853302244E-16,-1.0209219884470358E15
1.35,37.10522234886759,233138.98788203645,3.3398514179518E-17,1.4970725862608296E16
1.35,43.463374079560005+8.397470309431927E-15i,273088.4334171415+5.27628620656995E-11i,1.9320797078616814E-16,2.5878849509442455E15
1.35,50.91743359582296,319923.6706485671,-9.344150930232739E-17,-5.350940965457482E15
1.35,51.82430951207508-2.1698785884139228E-14i,325621.7400809974-1.363374926508594E-10i,-4.1869898679659986E-16,-1.1941753282600978E15
1.35,63.25371553272822-1.4073787882296287E-14i,397434.81605975516-8.842821723840613E-11i,-2.2249741005355393E-16,-2.247217169312904E15
1.35,67.06074631906537+1.6298164492984371E-12i,421355.095960449+1.0240438767631543E-8i,2.430358352327314E-14,2.057309777059006E13
1.35,68.70665179977304+3.266241355612084E-12i,431696.62509383785+2.052239969528418E-8i,4.753893939018687E-14,1.0517693629976346E13
1.35,73.11329255834448-1.8463767168162748E-10i,459384.36556211265-1.1601127058618502E-6i,-2.525363927965444E-12,-1.9799126552141113E11
1.35,74.39604658976603+2.1668261087412076E-8i,467444.1468450659+1.3614569969655873E-4i,2.912555448933328E-10,1.7167055143383322E9
1.35,76.31776855115609+2.3623093720346606E-8i,479518.6820373562+1.4842827537380813E-4i,3.0953595956506455E-10,1.6153212075991445E9
1.4000000000000001,19.31442247116612-4.1333721886544454E-15i,121356.09548749022-2.5970743404858337E-11i,-2.1400444123167663E-16,-2.336400109840294E15
1.4000000000000001,20.926080702378517-6.109577722559606E-15i,131482.44280603898-3.838760897945823E-11i,-2.9195996180331914E-16,-1.7125635888965778E15
1.4000000000000001,28.028864500348366-9.104844064379342E-15i,176110.54960551634-5.720742244946955E-11i,-3.2483813478302623E-16,-1.5392281461472252E15
1.4000000000000001,30.6694389423786,192701.76814219466,1.0112169147009316E-16,4.944537544131919E15
1.4000000000000001,31.258660919844303-1.3685669264670992E-14i,196403.95901367447-8.598959604270002E-11i,-4.3782007488307846E-16,-1.1420216401304278E15
1.4000000000000001,37.438397982552026,235232.39212831273,2.6690913243770757E-17,1.8732967112569376E16
1.4000000000000001,43.190144149543286,271371.67913537874,8.966023722013671E-17,5.576608042786947E15
1.4000000000000001,50.578668661998755,317795.14779377513,1.0157241445955384E-16,4.92259638269306E15
1.4000000000000001,52.50839490390949-1.7147001035243262E-14i,329919.97536382754-1.0773778496683361E-10i,-3.2655732605466844E-16,-1.5311247370891805E15
1.4000000000000001,63.19896452485225-1.4296536587997814E-14i,397090.80533151556-8.982778863326324E-11i,-2.262147282868198E-16,-2.2102893290221372E15
1.4000000000000001,66.94793682541571+1.4644743666263016E-12i,420646.29300743906+9.201563823127509E-9i,2.1874824469128937E-14,2.2857326270463562E13
1.4000000000000001,68.7948326479217+5.962045986003639E-12i,432250.6817033001+3.7460639739987095E-8i,8.666415421803854E-14,5.769398022878627E12
1.4000000000000001,72.74465668275887-1.2476013713484037E-9i,457068.1580449338-7.838910605673392E-6i,-1.7150419401788122E-11,-2.9153805996596764E10
1.4000000000000001,74.60547626432576+1.694706926603038E-8i,468760.03229914693+1.0648157661207681E-4i,2.2715583512914308E-10,2.2011320982167993E9
1.4000000000000001,76.24436586272365-3.7407888738609445E-8i,479057.4793438901-2.3504069689503956E-4i,-4.906315150677696E-10,-1.0190947475743304E9
1.4500000000000002,19.303980133792646+2.743697350644219E-15i,121290.48434673256+1.7239158880915314E-11i,1.4213117355219563E-16,3.5178770955295195E15
1.4500000000000002,21.360801902425266-4.182154530926259E-15i,134213.87666289217-2.6277251901070403E-11i,-1.9578640118615702E-16,-2.553803517357631E15
1.4500000000000002,27.647175895689333,173712.32937280482,9.403191802540764E-17,5.317343413806563E15
1.4500000000000002,30.92417963440864+3.586901693354505E-15i,194302.35111549855+2.2537168017982603E-11i,1.159901971777269E-16,4.3107091130629855E15
1.4500000000000002,31.669620791303732-7.606889273195087E-15i,198986.09603986875-4.7795494914681376E-11i,-2.401951486354358E-16,-2.0816407110657E15
1.4500000000000002,37.80713121785614,237549.21137464434,4.5834211148397554E-17,1.090888197859779E16
1.4500000000000002,42.97035851800853+7.916646068096069E-15i,269990.7252845904+4.974175425720226E-11i,1.8423504809200665E-16,2.713924441511807E15
1.4500000000000002,50.20643864143779,315456.3575976953,9.661259704068211E-17,5.175308555151017E15
1.4500000000000002,53.16605817011279-1.3303344330024797E-14i,334052.19553510786-8.358737763076266E-11i,-2.50222506386664E-16,-1.9982215317888298E15
1.4500000000000002,63.15982604248797,396844.890994179,-7.182263500911422E-17,-6.961593652705034E15
1.4500000000000002,66.83495466566441+1.4847486779680316E-12i,419936.40516131633+9.328951078263051E-9i,2.2215152017314106E-14,2.2507160860763348E13
1.4500000000000002,68.88837509466384+8.102281992540216E-12i,432838.426230268+5.090813917015443E-8i,1.1761464806516863E-13,4.2511711612907007E12
