L,w,w_cubic,alpha,num_vert,num_hori,strain,stress
2.0,0.5,0.125,1.134464,3.0,3.0,0.3,0.20778057
2.0,0.5,0.125,1.134464,3.0,3.0,0.3333333333333333,0.22444655
2.0,0.5,0.125,1.134464,3.0,3.0,0.36666666666666664,0.24053913
2.0,0.5,0.125,1.134464,3.0,3.0,0.4,0.25613102
2.0,0.5,0.125,1.134464,3.0,3.0,0.43333333333333335,0.27127612
2.0,0.5,0.125,1.134464,3.0,3.0,0.4666666666666667,0.28645745
2.0,0.5,0.125,1.134464,3.0,3.0,0.5,0.30257162
2.0,0.5,0.125,1.134464,3.0,3.0,0.5333333333333333,0.31968096
2.0,0.5,0.125,1.134464,3.0,3.0,0.5666666666666667,0.33746204
2.0,0.5,0.125,1.134464,3.0,3.0,0.6,0.35603985
2.0,0.5,0.125,1.134464,3.0,3.0,0.6333333333333333,0.37550694
2.0,0.5,0.125,1.134464,3.0,3.0,0.6666666666666666,0.39631024
2.0,0.5,0.125,1.134464,3.0,3.0,0.7,0.4193966
2.0,0.5,0.125,1.134464,3.0,3.0,0.7333333333333333,0.4441764
2.0,0.5,0.125,1.134464,3.0,3.0,0.7666666666666666,0.46967146
2.0,0.5,0.125,1.134464,3.0,3.0,0.8,0.49583343
2.0,0.5,0.125,1.134464,3.0,3.0,0.8333333333333334,0.52408487
2.0,0.5,0.125,1.134464,3.0,3.0,0.8666666666666667,0.55473834
2.0,0.5,0.125,1.134464,3.0,3.0,0.9,0.5859155
2.0,0.5,0.125,1.134464,3.0,3.0,0.9333333333333333,0.61669457
2.0,0.5,0.125,1.134464,3.0,3.0,0.9666666666666667,0.64671683
2.0,0.5,0.125,1.134464,3.0,3.0,1.0,0.6759933
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.03333333333333333,0.010786419
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.06666666666666667,0.020478496
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.1,0.029445715
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.13333333333333333,0.038270865
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.16666666666666666,0.047493316
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.2,0.05553464
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.23333333333333334,0.0636215
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.26666666666666666,0.072120294
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.3,0.07979353
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.3333333333333333,0.08780604
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.36666666666666664,0.09589933
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.4,0.10420897
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.43333333333333335,0.11326519
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.4666666666666667,0.12269889
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.5,0.1324622
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.5333333333333333,0.14251415
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.5666666666666667,0.1535106
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.6,0.16610959
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.6333333333333333,0.17961201
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.6666666666666666,0.19398965
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.7,0.20945883
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.7333333333333333,0.22596404
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.7666666666666666,0.24369961
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.8,0.26260287
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.8333333333333334,0.28274065
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.8666666666666667,0.30412272
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.9,0.3268238
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.9333333333333333,0.35027933
2.2,0.45,0.091125,0.9599311,1.0,4.0,0.9666666666666667,0.37393636
2.2,0.45,0.091125,0.9599311,1.0,4.0,1.0,0.39730462
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.03333333333333333,0.02808284
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.06666666666666667,0.054278675
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.1,0.07733949
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.13333333333333333,0.09686496
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.16666666666666666,0.11305756
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.2,0.12616412
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.23333333333333334,0.13653226
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.26666666666666666,0.14449006
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.3,0.15031053
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.3333333333333333,0.15431489
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.36666666666666664,0.15685226
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.4,0.1582599
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.43333333333333335,0.15889439
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.4666666666666667,0.15912099
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.5,0.15924506
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.5333333333333333,0.15947838
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.5666666666666667,0.16000414
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.6,0.16104491
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.6333333333333333,0.16282423
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.6666666666666666,0.16553117
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.7,0.16932556
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.7333333333333333,0.1743765
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.7666666666666666,0.18093435
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.8,0.18938449
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.8333333333333334,0.20013739
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.8666666666666667,0.21340184
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.9,0.2295043
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.9333333333333333,0.24905598
2.2,0.45,0.091125,0.7853982,2.0,2.0,0.9666666666666667,0.2720383
2.2,0.45,0.091125,0.7853982,2.0,2.0,1.0,0.29738003
1.8,0.3,0.027,0.7853982,1.0,3.0,0.03333333333333333,0.009873063
1.8,0.3,0.027,0.7853982,1.0,3.0,0.06666666666666667,0.018711701
1.8,0.3,0.027,0.7853982,1.0,3.0,0.1,0.026643755
1.8,0.3,0.027,0.7853982,1.0,3.0,0.13333333333333333,0.033984527
1.8,0.3,0.027,0.7853982,1.0,3.0,0.16666666666666666,0.040429045
1.8,0.3,0.027,0.7853982,1.0,3.0,0.2,0.046034507
1.8,0.3,0.027,0.7853982,1.0,3.0,0.23333333333333334,0.0511418
1.8,0.3,0.027,0.7853982,1.0,3.0,0.26666666666666666,0.05586019
1.8,0.3,0.027,0.7853982,1.0,3.0,0.3,0.060178954
1.8,0.3,0.027,0.7853982,1.0,3.0,0.3333333333333333,0.064129
1.8,0.3,0.027,0.7853982,1.0,3.0,0.36666666666666664,0.06777591
1.8,0.3,0.027,0.7853982,1.0,3.0,0.4,0.07114459
1.8,0.3,0.027,0.7853982,1.0,3.0,0.43333333333333335,0.07431452
1.8,0.3,0.027,0.7853982,1.0,3.0,0.4666666666666667,0.077372134
1.8,0.3,0.027,0.7853982,1.0,3.0,0.5,0.08038974
1.8,0.3,0.027,0.7853982,1.0,3.0,0.5333333333333333,0.083429985
1.8,0.3,0.027,0.7853982,1.0,3.0,0.5666666666666667,0.08659659
1.8,0.3,0.027,0.7853982,1.0,3.0,0.6,0.090036325
1.8,0.3,0.027,0.7853982,1.0,3.0,0.6333333333333333,0.093939975
1.8,0.3,0.027,0.7853982,1.0,3.0,0.6666666666666666,0.09839302
1.8,0.3,0.027,0.7853982,1.0,3.0,0.7,0.10336479
1.8,0.3,0.027,0.7853982,1.0,3.0,0.7333333333333333,0.108893745
1.8,0.3,0.027,0.7853982,1.0,3.0,0.7666666666666666,0.1150259
1.8,0.3,0.027,0.7853982,1.0,3.0,0.8,0.12163533
1.8,0.3,0.027,0.7853982,1.0,3.0,0.8333333333333334,0.12874173
1.8,0.3,0.027,0.7853982,1.0,3.0,0.8666666666666667,0.13720313
1.8,0.3,0.027,0.7853982,1.0,3.0,0.9,0.14731969
1.8,0.3,0.027,0.7853982,1.0,3.0,0.9333333333333333,0.15860265
1.8,0.3,0.027,0.7853982,1.0,3.0,0.9666666666666667,0.1710752
1.8,0.3,0.027,0.7853982,1.0,3.0,1.0,0.18446408
2.2,0.3,0.027,1.134464,3.0,1.0,0.03333333333333333,0.013177039
2.2,0.3,0.027,1.134464,3.0,1.0,0.06666666666666667,0.024949426
2.2,0.3,0.027,1.134464,3.0,1.0,0.1,0.034534864
2.2,0.3,0.027,1.134464,3.0,1.0,0.13333333333333333,0.04167906
2.2,0.3,0.027,1.134464,3.0,1.0,0.16666666666666666,0.046589002
2.2,0.3,0.027,1.134464,3.0,1.0,0.2,0.049757734
2.2,0.3,0.027,1.134464,3.0,1.0,0.23333333333333334,0.051822715
2.2,0.3,0.027,1.134464,3.0,1.0,0.26666666666666666,0.053488836
2.2,0.3,0.027,1.134464,3.0,1.0,0.3,0.05548845
2.2,0.3,0.027,1.134464,3.0,1.0,0.3333333333333333,0.05855835
2.2,0.3,0.027,1.134464,3.0,1.0,0.36666666666666664,0.06342495
2.2,0.3,0.027,1.134464,3.0,1.0,0.4,0.070778854
2.2,0.3,0.027,1.134464,3.0,1.0,0.43333333333333335,0.081229486
2.2,0.3,0.027,1.134464,3.0,1.0,0.4666666666666667,0.09524074
2.2,0.3,0.027,1.134464,3.0,1.0,0.5,0.11306908
2.2,0.3,0.027,1.134464,3.0,1.0,0.5333333333333333,0.13471985
2.2,0.3,0.027,1.134464,3.0,1.0,0.5666666666666667,0.15993838
2.2,0.3,0.027,1.134464,3.0,1.0,0.6,0.1882359
2.2,0.3,0.027,1.134464,3.0,1.0,0.6333333333333333,0.21893029
2.2,0.3,0.027,1.134464,3.0,1.0,0.6666666666666666,0.2512036
2.2,0.3,0.027,1.134464,3.0,1.0,0.7,0.28417698
2.2,0.3,0.027,1.134464,3.0,1.0,0.7333333333333333,0.3169803
2.2,0.3,0.027,1.134464,3.0,1.0,0.7666666666666666,0.34884107
2.2,0.3,0.027,1.134464,3.0,1.0,0.8,0.37914506
2.2,0.3,0.027,1.134464,3.0,1.0,0.8333333333333334,0.40746787
2.2,0.3,0.027,1.134464,3.0,1.0,0.8666666666666667,0.43356532
2.2,0.3,0.027,1.134464,3.0,1.0,0.9,0.45735785
2.2,0.3,0.027,1.134464,3.0,1.0,0.9333333333333333,0.4789651
2.2,0.3,0.027,1.134464,3.0,1.0,0.9666666666666667,0.4987817
2.2,0.3,0.027,1.134464,3.0,1.0,1.0,0.517504
2.0,0.3,0.027,1.134464,3.0,1.0,0.03333333333333333,0.014122238
2.0,0.3,0.027,1.134464,3.0,1.0,0.06666666666666667,0.027220145
2.0,0.3,0.027,1.134464,3.0,1.0,0.1,0.03866622
2.0,0.3,0.027,1.134464,3.0,1.0,0.13333333333333333,0.048139654
2.0,0.3,0.027,1.134464,3.0,1.0,0.16666666666666666,0.055677786
2.0,0.3,0.027,1.134464,3.0,1.0,0.2,0.061593607
2.0,0.3,0.027,1.134464,3.0,1.0,0.23333333333333334,0.06636671
2.0,0.3,0.027,1.134464,3.0,1.0,0.26666666666666666,0.07055441
2.0,0.3,0.027,1.134464,3.0,1.0,0.3,0.074745364
2.0,0.3,0.027,1.134464,3.0,1.0,0.3333333333333333,0.07954175
2.0,0.3,0.027,1.134464,3.0,1.0,0.36666666666666664,0.08554957
2.0,0.3,0.027,1.134464,3.0,1.0,0.4,0.09336371
2.0,0.3,0.027,1.134464,3.0,1.0,0.43333333333333335,0.10353647
2.0,0.3,0.027,1.134464,3.0,1.0,0.4666666666666667,0.11653696
2.0,0.3,0.027,1.134464,3.0,1.0,0.5,0.132709
2.0,0.3,0.027,1.134464,3.0,1.0,0.5333333333333333,0.15223157
2.0,0.3,0.027,1.134464,3.0,1.0,0.5666666666666667,0.17509207
2.0,0.3,0.027,1.134464,3.0,1.0,0.6,0.20106961
2.0,0.3,0.027,1.134464,3.0,1.0,0.6333333333333333,0.2297381
2.0,0.3,0.027,1.134464,3.0,1.0,0.6666666666666666,0.2604905
2.0,0.3,0.027,1.134464,3.0,1.0,0.7,0.29259253
2.0,0.3,0.027,1.134464,3.0,1.0,0.7333333333333333,0.325252
2.0,0.3,0.027,1.134464,3.0,1.0,0.7666666666666666,0.3577002
2.0,0.3,0.027,1.134464,3.0,1.0,0.8,0.38926128
2.0,0.3,0.027,1.134464,3.0,1.0,0.8333333333333334,0.4194032
2.0,0.3,0.027,1.134464,3.0,1.0,0.8666666666666667,0.44777212
2.0,0.3,0.027,1.134464,3.0,1.0,0.9,0.47421685
2.0,0.3,0.027,1.134464,3.0,1.0,0.9333333333333333,0.49882782
2.0,0.3,0.027,1.134464,3.0,1.0,0.9666666666666667,0.5219665
2.0,0.3,0.027,1.134464,3.0,1.0,1.0,0.5442133
2.2,0.5,0.125,0.9599311,3.0,3.0,0.03333333333333333,0.03057713
2.2,0.5,0.125,0.9599311,3.0,3.0,0.06666666666666667,0.05978866
2.2,0.5,0.125,0.9599311,3.0,3.0,0.1,0.08605611
2.2,0.5,0.125,0.9599311,3.0,3.0,0.13333333333333333,0.10943862
2.2,0.5,0.125,0.9599311,3.0,3.0,0.16666666666666666,0.12984906
2.2,0.5,0.125,0.9599311,3.0,3.0,0.2,0.14733002
2.2,0.5,0.125,0.9599311,3.0,3.0,0.23333333333333334,0.16231841
2.2,0.5,0.125,0.9599311,3.0,3.0,0.26666666666666666,0.17489333
2.2,0.5,0.125,0.9599311,3.0,3.0,0.3,0.18521257
2.2,0.5,0.125,0.9599311,3.0,3.0,0.3333333333333333,0.19375046
2.2,0.5,0.125,0.9599311,3.0,3.0,0.36666666666666664,0.20087333
2.2,0.5,0.125,0.9599311,3.0,3.0,0.4,0.20691362
2.2,0.5,0.125,0.9599311,3.0,3.0,0.43333333333333335,0.21228056
2.2,0.5,0.125,0.9599311,3.0,3.0,0.4666666666666667,0.21746773
2.2,0.5,0.125,0.9599311,3.0,3.0,0.5,0.22308278
2.2,0.5,0.125,0.9599311,3.0,3.0,0.5333333333333333,0.22937132
2.2,0.5,0.125,0.9599311,3.0,3.0,0.5666666666666667,0.23641159
2.2,0.5,0.125,0.9599311,3.0,3.0,0.6,0.24472354
2.2,0.5,0.125,0.9599311,3.0,3.0,0.6333333333333333,0.25452375
2.2,0.5,0.125,0.9599311,3.0,3.0,0.6666666666666666,0.26571018
2.2,0.5,0.125,0.9599311,3.0,3.0,0.7,0.27886993
2.2,0.5,0.125,0.9599311,3.0,3.0,0.7333333333333333,0.2939771
2.2,0.5,0.125,0.9599311,3.0,3.0,0.7666666666666666,0.31109598
2.2,0.5,0.125,0.9599311,3.0,3.0,0.8,0.3303961
2.2,0.5,0.125,0.9599311,3.0,3.0,0.8333333333333334,0.3515416
2.2,0.5,0.125,0.9599311,3.0,3.0,0.8666666666666667,0.37678614
2.2,0.5,0.125,0.9599311,3.0,3.0,0.9,0.40700394
2.2,0.5,0.125,0.9599311,3.0,3.0,0.9333333333333333,0.43912575
2.2,0.5,0.125,0.9599311,3.0,3.0,0.9666666666666667,0.47151405
2.2,0.5,0.125,0.9599311,3.0,3.0,1.0,0.5038612
2.2,0.4,0.064,1.0471976,1.0,2.0,0.03333333333333333,0.01040667
2.2,0.4,0.064,1.0471976,1.0,2.0,0.06666666666666667,0.020323962
2.2,0.4,0.064,1.0471976,1.0,2.0,0.1,0.02937159
2.2,0.4,0.064,1.0471976,1.0,2.0,0.13333333333333333,0.037959013
2.2,0.4,0.064,1.0471976,1.0,2.0,0.16666666666666666,0.04625683
2.2,0.4,0.064,1.0471976,1.0,2.0,0.2,0.054213945
2.2,0.4,0.064,1.0471976,1.0,2.0,0.23333333333333334,0.06223137
2.2,0.4,0.064,1.0471976,1.0,2.0,0.26666666666666666,0.07035811
2.2,0.4,0.064,1.0471976,1.0,2.0,0.3,0.07847919
2.2,0.4,0.064,1.0471976,1.0,2.0,0.3333333333333333,0.08673941
2.2,0.4,0.064,1.0471976,1.0,2.0,0.36666666666666664,0.095351085
2.2,0.4,0.064,1.0471976,1.0,2.0,0.4,0.10452004
2.2,0.4,0.064,1.0471976,1.0,2.0,0.43333333333333335,0.114322625
2.2,0.4,0.064,1.0471976,1.0,2.0,0.4666666666666667,0.12483172
2.2,0.4,0.064,1.0471976,1.0,2.0,0.5,0.13629547
2.2,0.4,0.064,1.0471976,1.0,2.0,0.5333333333333333,0.14887321
2.2,0.4,0.064,1.0471976,1.0,2.0,0.5666666666666667,0.1625928
2.2,0.4,0.064,1.0471976,1.0,2.0,0.6,0.17754753
2.2,0.4,0.064,1.0471976,1.0,2.0,0.6333333333333333,0.19394295
2.2,0.4,0.064,1.0471976,1.0,2.0,0.6666666666666666,0.21234153
2.2,0.4,0.064,1.0471976,1.0,2.0,0.7,0.23327689
2.2,0.4,0.064,1.0471976,1.0,2.0,0.7333333333333333,0.25642642
2.2,0.4,0.064,1.0471976,1.0,2.0,0.7666666666666666,0.2811815
2.2,0.4,0.064,1.0471976,1.0,2.0,0.8,0.3072577
2.2,0.4,0.064,1.0471976,1.0,2.0,0.8333333333333334,0.33438444
2.2,0.4,0.064,1.0471976,1.0,2.0,0.8666666666666667,0.36219585
2.2,0.4,0.064,1.0471976,1.0,2.0,0.9,0.39025763
2.2,0.4,0.064,1.0471976,1.0,2.0,0.9333333333333333,0.41840142
2.2,0.4,0.064,1.0471976,1.0,2.0,0.9666666666666667,0.44717097
2.2,0.4,0.064,1.0471976,1.0,2.0,1.0,0.47675082
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.03333333333333333,0.029480824
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.06666666666666667,0.058115054
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.1,0.08474936
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.13333333333333333,0.109635346
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.16666666666666666,0.1329545
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.2,0.15402634
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.23333333333333334,0.1726144
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.26666666666666666,0.18882665
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.3,0.20297211
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.3333333333333333,0.2153524
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.36666666666666664,0.22595434
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.4,0.23489788
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.43333333333333335,0.24253793
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.4666666666666667,0.24928696
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.5,0.25537628
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.5333333333333333,0.2610674
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.5666666666666667,0.2667003
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.6,0.27256906
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.6333333333333333,0.2789971
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.6666666666666666,0.28650007
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.7,0.29534444
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.7333333333333333,0.3055176
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.7666666666666666,0.31706566
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.8,0.32950217
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.8333333333333334,0.3428137
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.8666666666666667,0.35798356
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.9,0.3746813
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.9333333333333333,0.39350146
1.6,0.35,0.042875,0.9599311,4.0,4.0,0.9666666666666667,0.41402623
1.6,0.35,0.042875,0.9599311,4.0,4.0,1.0,0.43475977
1.8,0.5,0.125,0.87266463,2.0,3.0,0.03333333333333333,0.030206097
1.8,0.5,0.125,0.87266463,2.0,3.0,0.06666666666666667,0.060154602
1.8,0.5,0.125,0.87266463,2.0,3.0,0.1,0.08896036
1.8,0.5,0.125,0.87266463,2.0,3.0,0.13333333333333333,0.11638164
1.8,0.5,0.125,0.87266463,2.0,3.0,0.16666666666666666,0.14253888
1.8,0.5,0.125,0.87266463,2.0,3.0,0.2,0.16733395
1.8,0.5,0.125,0.87266463,2.0,3.0,0.23333333333333334,0.19053608
1.8,0.5,0.125,0.87266463,2.0,3.0,0.26666666666666666,0.21218134
1.8,0.5,0.125,0.87266463,2.0,3.0,0.3,0.23250672
1.8,0.5,0.125,0.87266463,2.0,3.0,0.3333333333333333,0.2518089
1.8,0.5,0.125,0.87266463,2.0,3.0,0.36666666666666664,0.26998445
1.8,0.5,0.125,0.87266463,2.0,3.0,0.4,0.28689754
1.8,0.5,0.125,0.87266463,2.0,3.0,0.43333333333333335,0.3026553
1.8,0.5,0.125,0.87266463,2.0,3.0,0.4666666666666667,0.3175584
1.8,0.5,0.125,0.87266463,2.0,3.0,0.5,0.3318333
1.8,0.5,0.125,0.87266463,2.0,3.0,0.5333333333333333,0.34540918
1.8,0.5,0.125,0.87266463,2.0,3.0,0.5666666666666667,0.3582957
1.8,0.5,0.125,0.87266463,2.0,3.0,0.6,0.37067094
1.8,0.5,0.125,0.87266463,2.0,3.0,0.6333333333333333,0.38299233
1.8,0.5,0.125,0.87266463,2.0,3.0,0.6666666666666666,0.395638
1.8,0.5,0.125,0.87266463,2.0,3.0,0.7,0.4084243
1.8,0.5,0.125,0.87266463,2.0,3.0,0.7333333333333333,0.4211845
1.8,0.5,0.125,0.87266463,2.0,3.0,0.7666666666666666,0.43399653
1.8,0.5,0.125,0.87266463,2.0,3.0,0.8,0.4470073
1.8,0.5,0.125,0.87266463,2.0,3.0,0.8333333333333334,0.46065488
1.8,0.5,0.125,0.87266463,2.0,3.0,0.8666666666666667,0.4754576
1.8,0.5,0.125,0.87266463,2.0,3.0,0.9,0.4911915
1.8,0.5,0.125,0.87266463,2.0,3.0,0.9333333333333333,0.5075387
1.8,0.5,0.125,0.87266463,2.0,3.0,0.9666666666666667,0.52495605
1.8,0.5,0.125,0.87266463,2.0,3.0,1.0,0.5438852
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.03333333333333333,0.027896479
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.06666666666666667,0.054800864
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.1,0.08020237
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.13333333333333333,0.10411725
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.16666666666666666,0.12642694
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.2,0.14692011
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.23333333333333334,0.16561954
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.26666666666666666,0.18268411
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.3,0.1980759
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.3333333333333333,0.21182548
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.36666666666666664,0.22419755
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.4,0.2353529
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.43333333333333335,0.2453507
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.4666666666666667,0.25441942
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.5,0.26275826
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.5333333333333333,0.27066466
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.5666666666666667,0.27835292
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.6,0.28575885
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.6333333333333333,0.2929563
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.6666666666666666,0.30010167
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.7,0.3073328
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.7333333333333333,0.31480113
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.7666666666666666,0.3228329
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.8,0.3316708
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.8333333333333334,0.34096456
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.8666666666666667,0.350924
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.9,0.3613113
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.9333333333333333,0.37145296
1.8,0.45,0.091125,0.7853982,2.0,3.0,0.9666666666666667,0.3824932
1.8,0.45,0.091125,0.7853982,2.0,3.0,1.0,0.39422712
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.03333333333333333,0.00499112
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.06666666666666667,0.0096314605
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.1,0.013140539
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.13333333333333333,0.016678939
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.16666666666666666,0.019996008
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.2,0.022232162
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.23333333333333334,0.024891512
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.26666666666666666,0.028005036
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.3,0.031178527
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.3333333333333333,0.034132123
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.36666666666666664,0.03756563
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.4,0.041623153
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.43333333333333335,0.046954468
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.4666666666666667,0.052409794
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.5,0.05813939
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.5333333333333333,0.064601414
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.5666666666666667,0.07210106
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.6,0.08051312
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.6333333333333333,0.09063709
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.6666666666666666,0.102681085
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.7,0.116146505
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.7333333333333333,0.13114777
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.7666666666666666,0.1478429
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.8,0.1657308
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.8333333333333334,0.18486144
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.8666666666666667,0.20503417
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.9,0.22587727
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.9333333333333333,0.24777517
2.0,0.25,0.015625,1.0471976,1.0,4.0,0.9666666666666667,0.27341634
2.0,0.25,0.015625,1.0471976,1.0,4.0,1.0,0.3003766
1.6,0.3,0.027,0.9599311,2.0,3.0,0.03333333333333333,0.016509585
